time,lAPAP,gAPAP,pAPAP,tAPAP
0.085008500850085,342.66021679253305,853.7981194841796,3.0840347666226564,0.034613497474360315
0.0855085508550855,344.3315294333231,852.0920592681105,3.118098150885653,0.03520464759616765
0.086008600860086,345.9992643509469,850.3894081032362,3.1523227557698785,0.035802224644877007
0.08650865086508651,347.6634287211752,848.6901591775186,3.186708183820954,0.03640625751101259
0.08700870087008701,349.324029705366,846.9943056925986,3.2212540384196355,0.03701677499591294
0.08750875087508751,350.98107445056354,845.3018408637015,3.2559599237759596,0.03763380581243048
0.08800880088008801,352.63457008952685,843.6127579196107,3.290825444927572,0.03825737858512708
0.0885088508850885,354.28452374075835,841.9270501026402,3.325850207738053,0.038887521850469266
0.089008900890089,355.93094250853227,840.2447106686074,3.3610338188952547,0.03952426405702299
0.0895089508950895,357.57383348292274,838.5657328868066,3.396375885909632,0.040167633565647815
0.09000900090009001,359.21320373983264,836.8901100399823,3.431876017112586,0.04081765864969083
0.09050905090509051,360.84906034102113,835.2178354243019,3.4675338216548064,0.04147436749518015
0.09100910091009101,362.4814103341324,833.5489023493292,3.5033489095046195,0.042137788201017795
0.09150915091509151,364.1102607527236,831.8833041379976,3.539320891446338,0.04280794877917231
0.09200920092009202,365.7356186162927,830.2210341265837,3.575449379078617,0.0434848771548709
0.0925092509250925,367.35749093030665,828.5620856646809,3.611733984812808,0.04416860116679108
0.093009300930093,368.97588468622945,826.9064521151721,3.6481743218713274,0.044859148567252025
0.09350935093509351,370.59080686154977,825.2541268542044,3.684770004286016,0.04555654702240525
0.09400940094009401,372.20226441980867,823.6051032711613,3.7215206468965083,0.04626082411242513
0.09450945094509451,373.8102643106277,821.9593747686379,3.758425865348609,0.04697200733169879
0.09500950095009501,375.4148134697363,820.3169347624137,3.7954852760926663,0.047690124089015636
0.09550955095509552,377.0159188189996,818.6777766814262,3.8326984963819495,0.04841520170775647
0.096009600960096,378.61358726644573,817.0418939677458,3.8700651442710376,0.04914726742608209
0.0965096509650965,380.20782570629694,815.4092800765453,3.9075848386140177,0.04988634839714404
0.09700970097009701,381.7986410190811,813.7799284759948,3.94525719905787,0.050632471689876585
0.09750975097509751,383.38604007154197,812.1538326473463,3.9830818460478215,0.05138566428834407
0.09800980098009801,384.9700297166626,810.5309860849122,4.021058400825935,0.05214595309190439
